        0.4260E+01       -0.1000E+02        0.2521E-09
        0.8520E+01       -0.1000E+02       -0.7156E-11
        0.1278E+02       -0.1000E+02        0.5028E-10
        0.1704E+02       -0.1000E+02       -0.5437E-10
        0.2130E+02       -0.1000E+02        0.1277E-10

        0.4260E+01       -0.9993E+01        0.2662E-11
        0.8520E+01       -0.9993E+01        0.2621E-11
        0.1278E+02       -0.9993E+01        0.2198E-11
        0.1704E+02       -0.9993E+01       -0.1417E-11
        0.2130E+02       -0.9993E+01        0.1267E-11

        0.4260E+01       -0.9986E+01        0.2340E-10
        0.8520E+01       -0.9986E+01        0.4128E-11
        0.1278E+02       -0.9986E+01        0.1572E-11
        0.1704E+02       -0.9986E+01       -0.1330E-10
        0.2130E+02       -0.9986E+01       -0.1358E-10

        0.4260E+01       -0.9979E+01        0.4479E-08
        0.8520E+01       -0.9979E+01        0.1930E-09
        0.1278E+02       -0.9979E+01       -0.3645E-08
        0.1704E+02       -0.9979E+01        0.2717E-08
        0.2130E+02       -0.9979E+01       -0.5202E-08

        0.4260E+01       -0.9972E+01       -0.6414E-08
        0.8520E+01       -0.9972E+01       -0.1802E-08
        0.1278E+02       -0.9972E+01        0.2544E-08
        0.1704E+02       -0.9972E+01        0.1176E-08
        0.2130E+02       -0.9972E+01        0.5170E-10

        0.4260E+01       -0.9965E+01       -0.4834E-09
        0.8520E+01       -0.9965E+01       -0.5596E-09
        0.1278E+02       -0.9965E+01        0.1107E-09
        0.1704E+02       -0.9965E+01       -0.2529E-09
        0.2130E+02       -0.9965E+01       -0.6864E-10

        0.4260E+01       -0.9958E+01       -0.1312E-09
        0.8520E+01       -0.9958E+01       -0.1248E-08
        0.1278E+02       -0.9958E+01       -0.1022E-09
        0.1704E+02       -0.9958E+01       -0.8074E-09
        0.2130E+02       -0.9958E+01       -0.4519E-09

        0.4260E+01       -0.9951E+01        0.5855E-09
        0.8520E+01       -0.9951E+01       -0.3881E-08
        0.1278E+02       -0.9951E+01       -0.1677E-08
        0.1704E+02       -0.9951E+01       -0.3935E-08
        0.2130E+02       -0.9951E+01       -0.2494E-08

        0.4260E+01       -0.9944E+01        0.7095E-11
        0.8520E+01       -0.9944E+01       -0.2736E-10
        0.1278E+02       -0.9944E+01       -0.1990E-10
        0.1704E+02       -0.9944E+01        0.2140E-11
        0.2130E+02       -0.9944E+01       -0.3111E-10

        0.4260E+01       -0.9937E+01        0.6207E-11
        0.8520E+01       -0.9937E+01        0.5171E-11
        0.1278E+02       -0.9937E+01       -0.2375E-10
        0.1704E+02       -0.9937E+01       -0.1944E-10
        0.2130E+02       -0.9937E+01       -0.1882E-10

        0.4260E+01       -0.9930E+01       -0.6268E-12
        0.8520E+01       -0.9930E+01       -0.3126E-10
        0.1278E+02       -0.9930E+01       -0.7512E-11
        0.1704E+02       -0.9930E+01        0.8729E-10
        0.2130E+02       -0.9930E+01       -0.1178E-09

        0.4260E+01       -0.9923E+01       -0.9022E-11
        0.8520E+01       -0.9923E+01       -0.2431E-10
        0.1278E+02       -0.9923E+01       -0.3512E-10
        0.1704E+02       -0.9923E+01       -0.1569E-10
        0.2130E+02       -0.9923E+01        0.2129E-10

        0.4260E+01       -0.9916E+01       -0.3575E-09
        0.8520E+01       -0.9916E+01       -0.1112E-09
        0.1278E+02       -0.9916E+01       -0.6371E-10
        0.1704E+02       -0.9916E+01        0.1254E-10
        0.2130E+02       -0.9916E+01        0.1314E-10

