        0.0000E+00       -0.1000E+02       -0.4441E-15        0.3215E+02
        0.4260E+01       -0.1000E+02       -0.1055E-13        0.3237E+02
        0.8520E+01       -0.1000E+02       -0.1266E-13        0.3245E+02
        0.1278E+02       -0.1000E+02        0.7883E-14        0.3263E+02
        0.1704E+02       -0.1000E+02       -0.1666E-15        0.3261E+02
        0.2130E+02       -0.1000E+02       -0.3109E-14        0.3264E+02

        0.0000E+00       -0.9993E+01        0.1088E-13        0.3927E+02
        0.4260E+01       -0.9993E+01        0.2648E-13        0.3960E+02
        0.8520E+01       -0.9993E+01       -0.5190E-14        0.3959E+02
        0.1278E+02       -0.9993E+01        0.1221E-13        0.3968E+02
        0.1704E+02       -0.9993E+01       -0.7772E-14        0.3967E+02
        0.2130E+02       -0.9993E+01       -0.1488E-13        0.3996E+02

        0.0000E+00       -0.9986E+01       -0.1774E-13        0.5909E+02
        0.4260E+01       -0.9986E+01       -0.1066E-13        0.5930E+02
        0.8520E+01       -0.9986E+01        0.3819E-13        0.5895E+02
        0.1278E+02       -0.9986E+01        0.1776E-14        0.5885E+02
        0.1704E+02       -0.9986E+01       -0.5329E-13        0.5879E+02
        0.2130E+02       -0.9986E+01        0.1954E-13        0.5955E+02

        0.0000E+00       -0.9979E+01       -0.8023E-16        0.1372E+00
        0.4260E+01       -0.9979E+01       -0.7112E-16        0.1102E+00
        0.8520E+01       -0.9979E+01       -0.1318E-15        0.9698E-01
        0.1278E+02       -0.9979E+01       -0.9714E-16        0.9644E-01
        0.1704E+02       -0.9979E+01        0.3678E-15        0.1080E+00
        0.2130E+02       -0.9979E+01       -0.2429E-15        0.1362E+00

        0.0000E+00       -0.9972E+01        0.4337E-18        0.8693E-02
        0.4260E+01       -0.9972E+01        0.2711E-19        0.4200E-02
        0.8520E+01       -0.9972E+01       -0.7454E-18        0.2572E-02
        0.1278E+02       -0.9972E+01       -0.6505E-18        0.2554E-02
        0.1704E+02       -0.9972E+01        0.2385E-17        0.4096E-02
        0.2130E+02       -0.9972E+01        0.2602E-17        0.8701E-02

        0.0000E+00       -0.9965E+01       -0.5421E-18        0.3125E-02
        0.4260E+01       -0.9965E+01        0.4743E-19        0.1094E-02
        0.8520E+01       -0.9965E+01       -0.4743E-19        0.5123E-03
        0.1278E+02       -0.9965E+01       -0.2033E-19        0.5081E-03
        0.1704E+02       -0.9965E+01        0.1355E-18        0.1062E-02
        0.2130E+02       -0.9965E+01        0.5421E-18        0.3136E-02

        0.0000E+00       -0.9958E+01       -0.6776E-19        0.1637E-02
        0.4260E+01       -0.9958E+01       -0.1525E-19        0.4435E-03
        0.8520E+01       -0.9958E+01        0.1016E-19        0.1682E-03
        0.1278E+02       -0.9958E+01        0.3558E-19        0.1668E-03
        0.1704E+02       -0.9958E+01        0.4066E-19        0.4289E-03
        0.2130E+02       -0.9958E+01        0.4066E-18        0.1644E-02

        0.0000E+00       -0.9951E+01        0.5419E-19        0.1020E-02
        0.4260E+01       -0.9951E+01        0.3270E-23        0.2211E-03
        0.8520E+01       -0.9951E+01        0.3812E-20        0.7064E-04
        0.1278E+02       -0.9951E+01        0.1271E-19        0.7001E-04
        0.1704E+02       -0.9951E+01       -0.1694E-19        0.2130E-03
        0.2130E+02       -0.9951E+01       -0.7183E-18        0.1025E-02

        0.0000E+00       -0.9944E+01       -0.1020E-19        0.7046E-03
        0.4260E+01       -0.9944E+01        0.4238E-20        0.1245E-03
        0.8520E+01       -0.9944E+01        0.1059E-20        0.3449E-04
        0.1278E+02       -0.9944E+01        0.2965E-20        0.3420E-04
        0.1704E+02       -0.9944E+01       -0.2033E-19        0.1194E-03
        0.2130E+02       -0.9944E+01        0.5014E-18        0.7082E-03

        0.0000E+00       -0.9937E+01        0.5761E-19        0.5211E-03
        0.4260E+01       -0.9937E+01       -0.2754E-20        0.7595E-04
        0.8520E+01       -0.9937E+01        0.2119E-21        0.1869E-04
        0.1278E+02       -0.9937E+01       -0.2753E-20        0.1854E-04
        0.1704E+02       -0.9937E+01        0.1695E-20        0.7256E-04
        0.2130E+02       -0.9937E+01       -0.1355E-19        0.5237E-03

        0.0000E+00       -0.9930E+01        0.6809E-20        0.4049E-03
        0.4260E+01       -0.9930E+01       -0.3811E-20        0.4910E-04
        0.8520E+01       -0.9930E+01       -0.8471E-21        0.1094E-04
        0.1278E+02       -0.9930E+01        0.1959E-20        0.1086E-04
        0.1704E+02       -0.9930E+01        0.7201E-20        0.4672E-04
        0.2130E+02       -0.9930E+01        0.9147E-19        0.4068E-03

        0.0000E+00       -0.9923E+01       -0.3382E-20        0.3266E-03
        0.4260E+01       -0.9923E+01       -0.1098E-21        0.3316E-04
        0.8520E+01       -0.9923E+01       -0.7412E-21        0.6802E-05
        0.1278E+02       -0.9923E+01       -0.3176E-21        0.6766E-05
        0.1704E+02       -0.9923E+01        0.2967E-20        0.3143E-04
        0.2130E+02       -0.9923E+01        0.9823E-19        0.3281E-03

        0.0000E+00       -0.9916E+01       -0.6788E-20        0.2714E-03
        0.4260E+01       -0.9916E+01        0.2595E-20        0.2319E-04
        0.8520E+01       -0.9916E+01       -0.2637E-22        0.4444E-05
        0.1278E+02       -0.9916E+01       -0.4103E-21        0.4429E-05
        0.1704E+02       -0.9916E+01       -0.2858E-20        0.2189E-04
        0.2130E+02       -0.9916E+01       -0.1864E-19        0.2725E-03

        0.0000E+00       -0.9909E+01        0.8212E-21        0.2310E-03
        0.4260E+01       -0.9909E+01       -0.3184E-21        0.1669E-04
        0.8520E+01       -0.9909E+01        0.1058E-21        0.3028E-05
        0.1278E+02       -0.9909E+01       -0.5294E-21        0.3024E-05
        0.1704E+02       -0.9909E+01       -0.1218E-19        0.1569E-04
        0.2130E+02       -0.9909E+01       -0.8493E-20        0.2319E-03

        0.0000E+00       -0.9902E+01        0.6759E-20        0.2006E-03
        0.4260E+01       -0.9902E+01       -0.6645E-21        0.1231E-04
        0.8520E+01       -0.9902E+01        0.1059E-21        0.2139E-05
        0.1278E+02       -0.9902E+01       -0.1125E-21        0.2141E-05
        0.1704E+02       -0.9902E+01       -0.1376E-20        0.1153E-04
        0.2130E+02       -0.9902E+01        0.2528E-20        0.2013E-03

        0.0000E+00       -0.9895E+01        0.1445E-19        0.1771E-03
        0.4260E+01       -0.9895E+01       -0.4437E-22        0.9275E-05
        0.8520E+01       -0.9895E+01        0.6617E-22        0.1561E-05
        0.1278E+02       -0.9895E+01       -0.9282E-22        0.1567E-05
        0.1704E+02       -0.9895E+01        0.3738E-21        0.8663E-05
        0.2130E+02       -0.9895E+01       -0.6755E-20        0.1777E-03

        0.0000E+00       -0.9888E+01        0.3373E-20        0.1587E-03
        0.4260E+01       -0.9888E+01        0.6074E-21        0.7133E-05
        0.8520E+01       -0.9888E+01       -0.3965E-22        0.1173E-05
        0.1278E+02       -0.9888E+01        0.1820E-22        0.1181E-05
        0.1704E+02       -0.9888E+01        0.1537E-20        0.6645E-05
        0.2130E+02       -0.9888E+01       -0.8057E-20        0.1591E-03

        0.0000E+00       -0.9881E+01       -0.1606E-19        0.1439E-03
        0.4260E+01       -0.9881E+01       -0.5123E-21        0.5594E-05
        0.8520E+01       -0.9881E+01        0.8916E-22        0.9054E-06
        0.1278E+02       -0.9881E+01        0.3899E-22        0.9143E-06
        0.1704E+02       -0.9881E+01       -0.7890E-21        0.5201E-05
        0.2130E+02       -0.9881E+01       -0.1440E-19        0.1443E-03

        0.0000E+00       -0.9874E+01       -0.1654E-20        0.1320E-03
        0.4260E+01       -0.9874E+01       -0.4923E-22        0.4473E-05
        0.8520E+01       -0.9874E+01        0.8588E-22        0.7172E-06
        0.1278E+02       -0.9874E+01       -0.5057E-22        0.7266E-06
        0.1704E+02       -0.9874E+01       -0.1438E-20        0.4155E-05
        0.2130E+02       -0.9874E+01        0.2094E-22        0.1323E-03

        0.0000E+00       -0.9867E+01        0.9345E-20        0.1222E-03
        0.4260E+01       -0.9867E+01       -0.1641E-23        0.3650E-05
        0.8520E+01       -0.9867E+01       -0.1813E-22        0.5822E-06
        0.1278E+02       -0.9867E+01       -0.2426E-22        0.5917E-06
        0.1704E+02       -0.9867E+01       -0.8585E-21        0.3391E-05
        0.2130E+02       -0.9867E+01       -0.8742E-21        0.1225E-03

        0.0000E+00       -0.9860E+01       -0.2456E-19        0.1141E-03
        0.4260E+01       -0.9860E+01        0.4361E-22        0.3041E-05
        0.8520E+01       -0.9860E+01       -0.9929E-23        0.4838E-06
        0.1278E+02       -0.9860E+01       -0.2460E-22        0.4933E-06
        0.1704E+02       -0.9860E+01        0.1798E-20        0.2830E-05
        0.2130E+02       -0.9860E+01        0.6746E-21        0.1143E-03

        0.0000E+00       -0.9853E+01       -0.7603E-20        0.1074E-03
        0.4260E+01       -0.9853E+01        0.7314E-21        0.2592E-05
        0.8520E+01       -0.9853E+01       -0.1417E-22        0.4113E-06
        0.1278E+02       -0.9853E+01        0.6919E-23        0.4206E-06
        0.1704E+02       -0.9853E+01       -0.6088E-21        0.2421E-05
        0.2130E+02       -0.9853E+01        0.2567E-20        0.1076E-03

        0.0000E+00       -0.9846E+01       -0.2609E-20        0.1018E-03
        0.4260E+01       -0.9846E+01        0.3838E-21        0.2262E-05
        0.8520E+01       -0.9846E+01        0.1676E-22        0.3573E-06
        0.1278E+02       -0.9846E+01       -0.9779E-23        0.3665E-06
        0.1704E+02       -0.9846E+01       -0.6546E-21        0.2123E-05
        0.2130E+02       -0.9846E+01        0.2602E-20        0.1019E-03

        0.0000E+00       -0.9839E+01        0.8930E-20        0.9704E-04
        0.4260E+01       -0.9839E+01        0.3033E-21        0.2023E-05
        0.8520E+01       -0.9839E+01       -0.2140E-22        0.3171E-06
        0.1278E+02       -0.9839E+01        0.3879E-23        0.3261E-06
        0.1704E+02       -0.9839E+01       -0.4645E-21        0.1912E-05
        0.2130E+02       -0.9839E+01        0.7625E-20        0.9715E-04

        0.0000E+00       -0.9832E+01       -0.1272E-19        0.9308E-04
        0.4260E+01       -0.9832E+01        0.4014E-21        0.1855E-05
        0.8520E+01       -0.9832E+01       -0.4966E-23        0.2872E-06
        0.1278E+02       -0.9832E+01        0.2549E-24        0.2961E-06
        0.1704E+02       -0.9832E+01        0.4686E-21        0.1768E-05
        0.2130E+02       -0.9832E+01        0.4879E-20        0.9317E-04

        0.0000E+00       -0.9825E+01       -0.4655E-20        0.8977E-04
        0.4260E+01       -0.9825E+01       -0.9768E-22        0.1744E-05
        0.8520E+01       -0.9825E+01       -0.3849E-22        0.2652E-06
        0.1278E+02       -0.9825E+01       -0.5584E-23        0.2740E-06
        0.1704E+02       -0.9825E+01       -0.4340E-21        0.1676E-05
        0.2130E+02       -0.9825E+01       -0.1890E-20        0.8984E-04

        0.0000E+00       -0.9818E+01       -0.8807E-20        0.8701E-04
        0.4260E+01       -0.9818E+01       -0.1920E-21        0.1677E-05
        0.8520E+01       -0.9818E+01        0.3199E-23        0.2495E-06
        0.1278E+02       -0.9818E+01       -0.6599E-23        0.2583E-06
        0.1704E+02       -0.9818E+01       -0.7408E-21        0.1628E-05
        0.2130E+02       -0.9818E+01        0.5881E-21        0.8706E-04

        0.0000E+00       -0.9811E+01        0.2127E-20        0.8472E-04
        0.4260E+01       -0.9811E+01        0.1814E-21        0.1649E-05
        0.8520E+01       -0.9811E+01       -0.7034E-23        0.2389E-06
        0.1278E+02       -0.9811E+01        0.2847E-23        0.2477E-06
        0.1704E+02       -0.9811E+01       -0.5423E-22        0.1615E-05
        0.2130E+02       -0.9811E+01        0.4720E-20        0.8476E-04

        0.0000E+00       -0.9804E+01       -0.6821E-20        0.8286E-04
        0.4260E+01       -0.9804E+01       -0.1020E-21        0.1653E-05
        0.8520E+01       -0.9804E+01        0.2794E-22        0.2324E-06
        0.1278E+02       -0.9804E+01       -0.1058E-24        0.2413E-06
        0.1704E+02       -0.9804E+01       -0.7281E-21        0.1633E-05
        0.2130E+02       -0.9804E+01       -0.2816E-21        0.8289E-04

        0.0000E+00       -0.9797E+01        0.8843E-20        0.8138E-04
        0.4260E+01       -0.9797E+01        0.8241E-22        0.1684E-05
        0.8520E+01       -0.9797E+01        0.3367E-23        0.2297E-06
        0.1278E+02       -0.9797E+01       -0.4886E-23        0.2387E-06
        0.1704E+02       -0.9797E+01       -0.6278E-21        0.1677E-05
        0.2130E+02       -0.9797E+01       -0.2467E-20        0.8140E-04

        0.0000E+00       -0.9790E+01        0.7651E-20        0.8025E-04
        0.4260E+01       -0.9790E+01       -0.6747E-22        0.1741E-05
        0.8520E+01       -0.9790E+01        0.9435E-24        0.2302E-06
        0.1278E+02       -0.9790E+01       -0.7454E-23        0.2395E-06
        0.1704E+02       -0.9790E+01       -0.5816E-21        0.1746E-05
        0.2130E+02       -0.9790E+01       -0.2547E-21        0.8025E-04

        0.0000E+00       -0.9783E+01       -0.1613E-19        0.7943E-04
        0.4260E+01       -0.9783E+01       -0.2101E-21        0.1821E-05
        0.8520E+01       -0.9783E+01       -0.2617E-23        0.2338E-06
