        0.1278E+02       -0.9930E+01       -0.2421E-17
        0.1704E+02       -0.9930E+01        0.9411E-17
        0.2130E+02       -0.9930E+01       -0.5949E-16

        0.4260E+01       -0.9923E+01       -0.8286E-16
        0.8520E+01       -0.9923E+01       -0.1204E-16
        0.1278E+02       -0.9923E+01       -0.1481E-17
        0.1704E+02       -0.9923E+01        0.8321E-17
        0.2130E+02       -0.9923E+01       -0.4329E-16

        0.4260E+01       -0.9916E+01       -0.6380E-16
        0.8520E+01       -0.9916E+01       -0.8945E-17
        0.1278E+02       -0.9916E+01       -0.9520E-18
        0.1704E+02       -0.9916E+01        0.7309E-17
        0.2130E+02       -0.9916E+01       -0.3233E-16

        0.4260E+01       -0.9909E+01       -0.5021E-16
        0.8520E+01       -0.9909E+01       -0.6855E-17
        0.1278E+02       -0.9909E+01       -0.6379E-18
        0.1704E+02       -0.9909E+01        0.6432E-17
        0.2130E+02       -0.9909E+01       -0.2461E-16

        0.4260E+01       -0.9902E+01       -0.4023E-16
        0.8520E+01       -0.9902E+01       -0.5394E-17
        0.1278E+02       -0.9902E+01       -0.4429E-18
        0.1704E+02       -0.9902E+01        0.5694E-17
        0.2130E+02       -0.9902E+01       -0.1900E-16

        0.4260E+01       -0.9895E+01       -0.3272E-16
        0.8520E+01       -0.9895E+01       -0.4343E-17
        0.1278E+02       -0.9895E+01       -0.3168E-18
        0.1704E+02       -0.9895E+01        0.5079E-17
        0.2130E+02       -0.9895E+01       -0.1480E-16

        0.4260E+01       -0.9888E+01       -0.2695E-16
        0.8520E+01       -0.9888E+01       -0.3568E-17
        0.1278E+02       -0.9888E+01       -0.2325E-18
        0.1704E+02       -0.9888E+01        0.4569E-17
        0.2130E+02       -0.9888E+01       -0.1158E-16

        0.4260E+01       -0.9881E+01       -0.2243E-16
        0.8520E+01       -0.9881E+01       -0.2984E-17
        0.1278E+02       -0.9881E+01       -0.1741E-18
        0.1704E+02       -0.9881E+01        0.4147E-17
        0.2130E+02       -0.9881E+01       -0.9048E-17

        0.4260E+01       -0.9874E+01       -0.1883E-16
        0.8520E+01       -0.9874E+01       -0.2536E-17
        0.1278E+02       -0.9874E+01       -0.1324E-18
        0.1704E+02       -0.9874E+01        0.3797E-17
        0.2130E+02       -0.9874E+01       -0.7019E-17

        0.4260E+01       -0.9867E+01       -0.1592E-16
        0.8520E+01       -0.9867E+01       -0.2187E-17
